s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 1.3320351E+001, 1.7432338E+004,-4.7707334E+003,-1.8573721E+004,-3.7467042E+001, 1.0350134E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.8910984E+003,-5.9392333E+003, 4.1060129E-001, 4.1060129E-001
 1.3335384E+001, 1.7132138E+004,-4.3283300E+003,-1.5668862E+004,-4.1443739E+001, 9.9560262E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0362002E+003,-2.8965416E+003, 3.9503331E-001, 3.9503331E-001
 1.3350704E+001, 1.7836851E+004,-4.2280573E+003,-1.4140329E+004,-4.7234377E+001, 9.7619092E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.3346192E+002,-5.6900816E+002, 3.8829647E-001, 3.8829647E-001
 1.3365665E+001, 1.6979530E+004,-4.0831110E+003,-1.3074116E+004,-4.8753788E+001, 1.0121289E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5588741E+002,-2.1632942E+002, 4.0567021E-001, 4.0567021E-001
 1.3380628E+001, 1.8490350E+004,-4.8949552E+003,-1.0671917E+004,-5.1842116E+001, 1.0216352E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8105940E+003, 2.8818519E+003, 4.1231711E-001, 4.1231711E-001
 1.3395589E+001, 2.0169482E+004,-5.7873756E+003,-1.2950602E+004,-5.7904565E+001, 1.0086843E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4967451E+003, 1.3836871E+003, 4.0373467E-001, 4.0373467E-001
 1.3410551E+001, 2.0372412E+004,-5.7976955E+003,-1.3451009E+004,-4.1344918E+001, 1.0286984E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0358367E+003, 1.0926494E+003, 4.0986528E-001, 4.0986528E-001
 1.3425192E+001, 1.9743231E+004,-5.7073016E+003,-1.1649374E+004,-4.4045156E+001, 1.0563288E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5123634E+003, 2.3530740E+003, 4.1872695E-001, 4.1872695E-001
 1.3440043E+001, 1.8187752E+004,-5.2541923E+003,-1.5468741E+004,-5.7758349E+001, 1.0340526E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4009931E+003,-2.5825990E+003, 4.1033050E-001, 4.1033050E-001
 1.3455602E+001, 1.6885047E+004,-4.7974292E+003,-1.7652129E+004,-6.2853347E+001, 1.0070651E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.5640389E+003,-5.6172940E+003, 3.9767126E-001, 3.9767126E-001
 1.3470170E+001, 1.5024337E+004,-4.1815080E+003,-1.4670785E+004,-5.8409235E+001, 1.0311795E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.9253797E+003,-3.8760529E+003, 4.0378499E-001, 4.0378499E-001
 1.3485729E+001, 1.7573035E+004,-5.0107850E+003,-1.3862887E+004,-4.8386111E+001, 1.0559216E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5244961E+003,-1.3384633E+003, 4.0844455E-001, 4.0844455E-001
 1.3500509E+001, 2.0901818E+004,-5.9526204E+003,-1.1254337E+004,-3.7231441E+001, 1.1155922E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6008057E+003, 3.6687859E+003, 4.2886044E-001, 4.2886044E-001
 1.3515035E+001, 2.1009159E+004,-6.2290744E+003,-1.2433190E+004,-3.6686913E+001, 1.1782254E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5065313E+003, 2.3219898E+003, 4.4875333E-001, 4.4875333E-001
 1.3530273E+001, 1.8744269E+004,-5.4841033E+003,-1.2645469E+004,-3.6144250E+001, 1.2017805E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.7850818E+002, 5.9057011E+002, 4.5727684E-001, 4.5727684E-001
 1.3545512E+001, 1.6421526E+004,-4.4993642E+003,-1.4341195E+004,-4.3761233E+001, 1.1909790E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3261991E+003,-2.4508847E+003, 4.5350076E-001, 4.5350076E-001
 1.3560065E+001, 1.5747368E+004,-4.1240301E+003,-1.5774257E+004,-4.1323505E+001, 1.1552457E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.2601689E+003,-4.1806896E+003, 4.4466238E-001, 4.4466238E-001
 1.3575206E+001, 1.7185075E+004,-4.3931777E+003,-1.3062278E+004,-3.8476879E+001, 1.1045412E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.0316789E+002,-2.9781221E+002, 4.2755801E-001, 4.2755801E-001
 1.3590224E+001, 1.8331526E+004,-4.9206126E+003,-1.1534762E+004,-4.2420319E+001, 1.0912906E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7258225E+003, 1.8446437E+003, 4.2049066E-001, 4.2049066E-001
 1.3605244E+001, 1.8968850E+004,-5.1685733E+003,-1.0735723E+004,-3.7537721E+001, 1.1701727E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1329578E+003, 3.0387175E+003, 4.5133008E-001, 4.5133008E-001
 1.3620262E+001, 1.9468123E+004,-5.3230317E+003,-1.3418553E+004,-4.2378215E+001, 1.1683097E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.1879674E+002, 6.9584352E+002, 4.5563672E-001, 4.5563672E-001
 1.3635282E+001, 1.9802948E+004,-5.8559581E+003,-1.2973726E+004,-5.1750230E+001, 1.0625229E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0388242E+003, 9.3213882E+002, 4.1915768E-001, 4.1915768E-001
 1.3650300E+001, 2.1168846E+004,-6.0720762E+003,-1.4647317E+004,-4.6761472E+001, 1.0186537E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6153957E+002, 4.1287780E+002, 4.0217428E-001, 4.0217428E-001
 1.3665212E+001, 2.0680155E+004,-6.1958378E+003,-1.3849291E+004,-4.4804758E+001, 1.0339368E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.2683294E+002, 6.0056115E+002, 4.0691716E-001, 4.0691716E-001
 1.3680017E+001, 2.0247704E+004,-6.1065791E+003,-1.4254034E+004,-4.4954848E+001, 1.0391752E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.6345066E+001,-1.4747282E+002, 4.2090385E-001, 4.2090385E-001
 1.3695494E+001, 2.1291088E+004,-6.0996249E+003,-1.4949020E+004,-3.5619784E+001, 1.0020629E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2971482E+002, 2.1684463E+002, 4.1713798E-001, 4.1713798E-001
 1.3710299E+001, 2.0451139E+004,-5.7934980E+003,-1.5585966E+004,-3.9291058E+001, 9.5368404E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.1196292E+002,-9.5807883E+002, 3.8769290E-001, 3.8769290E-001
 1.3725641E+001, 1.9409500E+004,-5.8047167E+003,-1.3302179E+004,-4.9712739E+001, 9.8131044E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7849490E+002, 2.6270456E+002, 3.9422899E-001, 3.9422899E-001
 1.3740438E+001, 2.1137851E+004,-5.9138712E+003,-1.3281429E+004,-5.7614073E+001, 1.0923069E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9892471E+003, 1.8958607E+003, 4.3891588E-001, 4.3891588E-001
 1.3755545E+001, 1.8672229E+004,-5.4233906E+003,-1.5162750E+004,-5.5252955E+001, 1.1845933E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7716173E+003,-1.9573177E+003, 4.8608747E-001, 4.8608747E-001
 1.3770185E+001, 1.6891498E+004,-5.0667869E+003,-1.4104427E+004,-5.6731107E+001, 1.2043609E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2656058E+003,-2.3244030E+003, 4.9573442E-001, 4.9573442E-001
 1.3785559E+001, 1.6527663E+004,-4.6129630E+003,-1.5644520E+004,-5.5122816E+001, 1.1970305E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.8289335E+003,-3.7729721E+003, 4.8952447E-001, 4.8952447E-001
 1.3800199E+001, 1.8330184E+004,-4.9355738E+003,-1.3813902E+004,-4.1962212E+001, 1.1985507E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.1722000E+002,-4.4926770E+002, 4.8691541E-001, 4.8691541E-001
 1.3815639E+001, 1.8736752E+004,-5.3553215E+003,-1.0763349E+004,-3.3271934E+001, 1.2534646E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5237400E+003, 2.5973444E+003, 5.1971394E-001, 5.1971394E-001
 1.3830536E+001, 1.8322531E+004,-4.9595595E+003,-1.0174707E+004,-3.1874784E+001, 1.2585969E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2252625E+003, 3.1689755E+003, 5.3275205E-001, 5.3275205E-001
 1.3845433E+001, 1.7412344E+004,-4.3925880E+003,-1.0776338E+004,-3.0773656E+001, 1.1513820E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2175369E+003, 2.2241587E+003, 4.8596468E-001, 4.8596468E-001
 1.3860331E+001, 1.9824855E+004,-5.0646279E+003,-1.2082513E+004,-3.4116363E+001, 1.0638888E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6030084E+003, 2.6542369E+003, 4.6213370E-001, 4.6213370E-001
 1.3875228E+001, 2.0192484E+004,-5.4489559E+003,-1.4086402E+004,-3.5685822E+001, 1.0419868E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.4881750E+002, 6.3185996E+002, 4.5734610E-001, 4.5734610E-001
 1.3890267E+001, 1.7842876E+004,-4.7657835E+003,-1.4432124E+004,-4.0029814E+001, 1.0080256E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3272969E+003,-1.3849813E+003, 4.4071536E-001, 4.4071536E-001
 1.3905094E+001, 1.5996653E+004,-4.2685119E+003,-1.2053289E+004,-3.7915618E+001, 9.7645350E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.9614554E+002,-3.5329877E+002, 4.2544732E-001, 4.2544732E-001
 1.3920701E+001, 1.7053738E+004,-4.4845420E+003,-1.2518722E+004,-4.0484664E+001, 9.8988082E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.1581503E+001, 1.9888644E+001, 4.4176837E-001, 4.4176837E-001
 1.3935743E+001, 1.9843363E+004,-4.7613697E+003,-1.1869445E+004,-4.1478759E+001, 9.7051733E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0803466E+003, 3.1807751E+003, 4.2511920E-001, 4.2511920E-001
 1.3950419E+001, 2.2857159E+004,-5.4927839E+003,-1.4176557E+004,-4.7000308E+001, 9.9597985E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2316765E+003, 3.1507775E+003, 4.4446704E-001, 4.4446704E-001
 1.3965376E+001, 2.0489145E+004,-5.7327138E+003,-1.5434624E+004,-5.0653051E+001, 1.0374183E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.4363236E+002,-7.1847176E+002, 4.4289576E-001, 4.4289576E-001
 1.3980265E+001, 1.7373152E+004,-4.8807976E+003,-1.5163525E+004,-3.9053576E+001, 1.1333957E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6516107E+003,-2.6988907E+003, 4.8260119E-001, 4.8260119E-001
 1.3995153E+001, 1.5621910E+004,-4.4143655E+003,-1.3642161E+004,-3.4372703E+001, 1.1490678E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3927270E+003,-2.4574984E+003, 4.8857116E-001, 4.8857116E-001
 1.4010265E+001, 1.5223154E+004,-4.5159383E+003,-1.3177111E+004,-3.5501677E+001, 1.2523705E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5428286E+003,-2.4928729E+003, 5.4766402E-001, 5.4766402E-001
 1.4025457E+001, 1.7173706E+004,-4.5593076E+003,-1.3489605E+004,-4.1128231E+001, 1.2483072E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.9272407E+002,-9.0385164E+002, 5.3423600E-001, 5.3423600E-001
 1.4040012E+001, 2.0216161E+004,-5.0594309E+003,-1.2445244E+004,-4.0873236E+001, 1.2454382E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4697515E+003, 2.6830668E+003, 5.1892271E-001, 5.1892271E-001
 1.4055295E+001, 2.1752887E+004,-5.0805449E+003,-1.1138123E+004,-3.5877829E+001, 1.2357685E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6503695E+003, 5.5106986E+003, 5.2038985E-001, 5.2038985E-001
 1.4070578E+001, 2.0437170E+004,-4.8235565E+003,-1.4311473E+004,-3.6705432E+001, 1.1338083E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3054051E+003, 1.2767729E+003, 4.7805776E-001, 4.7805776E-001
 1.4085133E+001, 2.2197508E+004,-5.2452648E+003,-1.3353040E+004,-4.7862290E+001, 1.0440541E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5154950E+003, 3.5617818E+003, 4.4519955E-001, 4.4519955E-001
 1.4100415E+001, 2.3385503E+004,-5.9352388E+003,-1.7055153E+004,-5.6953379E+001, 1.0467412E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0973282E+002, 3.4862560E+002, 4.5640682E-001, 4.5640682E-001
 1.4115697E+001, 2.1062891E+004,-5.6046442E+003,-1.5373955E+004,-5.9267054E+001, 1.0582053E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6383121E+002, 3.5606956E+001, 4.4779788E-001, 4.4779788E-001
 1.4130252E+001, 1.9005497E+004,-4.7473030E+003,-1.6343515E+004,-5.1004395E+001, 1.0524964E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9361463E+003,-2.1258004E+003, 4.5142980E-001, 4.5142980E-001
 1.4145389E+001, 1.8927563E+004,-4.4234219E+003,-1.8917033E+004,-4.2407178E+001, 1.0412561E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.6267295E+003,-4.4448870E+003, 4.4746380E-001, 4.4746380E-001
 1.4160599E+001, 2.0935373E+004,-5.0823641E+003,-1.3516313E+004,-3.9459363E+001, 1.0248635E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1761752E+003, 2.3074851E+003, 4.4442630E-001, 4.4442630E-001
 1.4175008E+001, 2.2409736E+004,-5.4853604E+003,-1.2615079E+004,-4.6227215E+001, 1.0159891E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3518668E+003, 4.2732291E+003, 4.2302204E-001, 4.2302204E-001
 1.4190362E+001, 2.2816585E+004,-5.6720862E+003,-1.4953630E+004,-4.8925682E+001, 1.0863235E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2177632E+003, 2.1528057E+003, 4.5938744E-001, 4.5938744E-001
 1.4205034E+001, 2.1144510E+004,-5.6861005E+003,-1.5013613E+004,-5.5041001E+001, 1.1151177E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7648164E+002, 4.0090676E+002, 4.7724272E-001, 4.7724272E-001
 1.4220285E+001, 2.0869902E+004,-5.2517676E+003,-1.7254418E+004,-6.6615257E+001, 1.0866142E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6319605E+003,-1.6920327E+003, 4.8251466E-001, 4.8251466E-001
 1.4235331E+001, 2.1579217E+004,-5.5690933E+003,-1.7818359E+004,-6.3520520E+001, 1.0260152E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9319449E+003,-1.8614950E+003, 4.3725208E-001, 4.3725208E-001
 1.4250065E+001, 2.0921874E+004,-5.7814936E+003,-1.4787132E+004,-5.8931791E+001, 9.7947620E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5168845E+002, 3.0411170E+002, 4.2156776E-001, 4.2156776E-001
 1.4265279E+001, 1.9699811E+004,-5.3695633E+003,-1.7516113E+004,-4.9798268E+001, 9.7165927E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.1483310E+003,-3.2259470E+003, 4.2002341E-001, 4.2002341E-001
 1.4280559E+001, 1.9599377E+004,-5.2461776E+003,-1.6138783E+004,-4.5789020E+001, 9.7246729E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8635359E+003,-1.8216477E+003, 4.1402784E-001, 4.1402784E-001
 1.4295111E+001, 1.9396738E+004,-5.2303412E+003,-1.2747168E+004,-5.1482853E+001, 9.8896151E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3719454E+003, 1.3776358E+003, 4.1412275E-001, 4.1412275E-001
 1.4310390E+001, 2.0175574E+004,-5.8529791E+003,-1.3640149E+004,-5.4696944E+001, 1.0290474E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.9169552E+002, 6.3803982E+002, 4.2296845E-001, 4.2296845E-001
 1.4325671E+001, 2.1111834E+004,-6.5867655E+003,-1.4668743E+004,-5.9112798E+001, 1.0909641E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1666569E+002,-1.9187753E+002, 4.5015319E-001, 4.5015319E-001
 1.4340355E+001, 2.0432470E+004,-6.1495411E+003,-1.3524155E+004,-6.2578444E+001, 1.0485184E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4769810E+002, 7.0668104E+002, 4.2623034E-001, 4.2623034E-001
 1.4355575E+001, 1.6760459E+004,-4.7809048E+003,-1.4003053E+004,-7.0160811E+001, 1.0252329E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9349564E+003,-2.0834077E+003, 4.1672661E-001, 4.1672661E-001
 1.4370664E+001, 1.7196187E+004,-4.2436702E+003,-1.7835772E+004,-6.9156193E+001, 1.0250861E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.9643668E+003,-4.9421612E+003, 4.1433069E-001, 4.1433069E-001
 1.4385034E+001, 1.9220894E+004,-4.6504707E+003,-1.8193617E+004,-6.9922848E+001, 1.0823415E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.7680793E+003,-3.6822926E+003, 4.4135448E-001, 4.4135448E-001
 1.4400122E+001, 2.1099890E+004,-5.3101751E+003,-1.5690843E+004,-6.6286552E+001, 1.1018919E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.9285001E+001, 4.3604201E+001, 4.3288975E-001, 4.3288975E-001
 1.4415211E+001, 2.3729993E+004,-6.4104635E+003,-1.2746339E+004,-5.8236687E+001, 1.0862706E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4803757E+003, 4.5258167E+003, 4.2115481E-001, 4.2115481E-001
 1.4430226E+001, 2.5707206E+004,-7.2082187E+003,-1.0646116E+004,-5.5797830E+001, 1.1416598E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.8447514E+003, 7.8084900E+003, 4.3214357E-001, 4.3214357E-001
 1.4445065E+001, 2.3850241E+004,-6.8716570E+003,-1.3332450E+004,-5.5293261E+001, 1.2595299E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8649993E+003, 3.6034359E+003, 4.8485313E-001, 4.8485313E-001
 1.4460549E+001, 2.3277992E+004,-6.0262184E+003,-2.2489111E+004,-6.6903470E+001, 1.3175540E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.2291895E+003,-5.2910657E+003, 5.3151939E-001, 5.3151939E-001
 1.4475389E+001, 2.2192750E+004,-5.5933193E+003,-1.8484656E+004,-6.4426976E+001, 1.3436299E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9953896E+003,-1.9362158E+003, 5.6149388E-001, 5.6149388E-001
 1.4490293E+001, 2.1318008E+004,-5.7841954E+003,-1.5563597E+004,-5.8392858E+001, 1.2076222E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6739554E+001,-7.6100405E+001, 4.9222929E-001, 4.9222929E-001
 1.4505196E+001, 2.2310651E+004,-6.4647292E+003,-1.5965644E+004,-5.9288864E+001, 1.0649336E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6530595E+002,-1.6836211E+002, 4.6815945E-001, 4.6815945E-001
 1.4520100E+001, 2.0419964E+004,-6.1680931E+003,-1.3096405E+004,-6.4549794E+001, 9.8934675E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1673456E+003, 1.1008092E+003, 4.2585854E-001, 4.2585854E-001
 1.4535003E+001, 1.6848686E+004,-5.3327308E+003,-1.2970692E+004,-5.7094299E+001, 9.9392206E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2585578E+003,-1.5018916E+003, 4.3022486E-001, 4.3022486E-001
 1.4550616E+001, 1.4649030E+004,-4.5076540E+003,-1.6733942E+004,-5.4222129E+001, 1.0146837E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.6441905E+003,-6.6366404E+003, 4.3916032E-001, 4.3916032E-001
 1.4565307E+001, 1.4783864E+004,-4.0095131E+003,-1.4321746E+004,-5.5268893E+001, 1.0721773E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5719738E+003,-3.5919423E+003, 4.6267334E-001, 4.6267334E-001
 1.4580140E+001, 1.5079121E+004,-3.7417570E+003,-1.4596745E+004,-4.4791145E+001, 1.0528163E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.4001037E+003,-3.2936443E+003, 4.5067282E-001, 4.5067282E-001
 1.4595753E+001, 1.6342606E+004,-4.1197174E+003,-1.0460847E+004,-3.4720563E+001, 9.8162664E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6789295E+003, 1.7371376E+003, 4.1268965E-001, 4.1268965E-001
 1.4610585E+001, 1.6615797E+004,-4.0365783E+003,-1.2391944E+004,-3.2437082E+001, 9.5511409E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2010096E+002, 1.6438819E+002, 3.9432442E-001, 3.9432442E-001
 1.4625419E+001, 1.7641881E+004,-4.3934332E+003,-1.2267763E+004,-3.3308626E+001, 1.0018794E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.6635691E+002, 9.5739448E+002, 4.0379011E-001, 4.0379011E-001
 1.4640251E+001, 1.9820616E+004,-4.8370368E+003,-1.1241597E+004,-3.9060687E+001, 1.0449301E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8059734E+003, 3.7133709E+003, 4.1706490E-001, 4.1706490E-001
 1.4655084E+001, 1.8831685E+004,-4.7948340E+003,-1.3093752E+004,-4.6855277E+001, 1.0853609E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0170971E+003, 9.0709700E+002, 4.2974607E-001, 4.2974607E-001
 1.4670697E+001, 1.8237275E+004,-5.0082398E+003,-1.4064751E+004,-4.4123643E+001, 1.1259790E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.0423178E+002,-8.6857961E+002, 4.4432735E-001, 4.4432735E-001
 1.4685027E+001, 1.9028662E+004,-5.0255191E+003,-1.4340299E+004,-3.9005674E+001, 1.0969460E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.6939536E+002,-3.6519249E+002, 4.2933412E-001, 4.2933412E-001
 1.4700361E+001, 1.9983327E+004,-5.1840830E+003,-1.2446565E+004,-3.4611384E+001, 1.0460308E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3856627E+003, 2.3285281E+003, 4.0601391E-001, 4.0601391E-001
 1.4715695E+001, 2.1506438E+004,-5.2708383E+003,-1.3377699E+004,-3.3416937E+001, 1.0242746E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6181281E+003, 2.8347263E+003, 3.9971365E-001, 3.9971365E-001
 1.4730332E+001, 2.5743654E+004,-6.3595877E+003,-1.6044406E+004,-4.0234739E+001, 1.0334065E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4022173E+003, 3.3097596E+003, 4.0795259E-001, 4.0795259E-001
 1.4745667E+001, 2.5976677E+004,-7.3092270E+003,-1.5714086E+004,-5.5162782E+001, 1.0539982E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9995925E+003, 2.9087410E+003, 4.1467434E-001, 4.1467434E-001
 1.4760303E+001, 2.6316284E+004,-7.8777294E+003,-1.5809927E+004,-6.2315137E+001, 1.1103656E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7301099E+003, 2.5774164E+003, 4.3701449E-001, 4.3701449E-001
 1.4775638E+001, 2.4941631E+004,-7.5196890E+003,-1.9947189E+004,-6.5152466E+001, 1.1676503E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3937536E+003,-2.5787226E+003, 4.6362298E-001, 4.6362298E-001
 1.4790275E+001, 2.1423550E+004,-6.8243095E+003,-1.6960313E+004,-7.8449385E+001, 1.1345951E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3463042E+003,-2.4281754E+003, 4.6587742E-001, 4.6587742E-001
 1.4805609E+001, 1.8123241E+004,-6.0068567E+003,-1.5781337E+004,-5.0374342E+001, 1.1001579E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5983374E+003,-3.7043259E+003, 4.4464080E-001, 4.4464080E-001
 1.4820734E+001, 1.6250902E+004,-4.9804522E+003,-1.6432816E+004,-4.6870985E+001, 1.1613636E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.1265594E+003,-5.1976235E+003, 4.6554881E-001, 4.6554881E-001
 1.4835301E+001, 1.7118573E+004,-4.5780922E+003,-1.7832177E+004,-4.4498108E+001, 1.1696326E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.3424536E+003,-5.3244974E+003, 4.6521043E-001, 4.6521043E-001
 1.4850518E+001, 1.6900167E+004,-4.3201235E+003,-1.4081403E+004,-4.0436613E+001, 1.1387550E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6728407E+003,-1.5304083E+003, 4.5106372E-001, 4.5106372E-001
 1.4865587E+001, 1.7410436E+004,-4.6001791E+003,-1.1112000E+004,-3.9097711E+001, 1.1106612E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7089451E+003, 1.6702653E+003, 4.4737105E-001, 4.4737105E-001
 1.4880655E+001, 1.6788746E+004,-4.6126569E+003,-1.0710322E+004,-3.7988303E+001, 1.0803885E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4900494E+003, 1.4385830E+003, 4.4328758E-001, 4.4328758E-001
 1.4895724E+001, 1.5078834E+004,-4.1265920E+003,-1.3745524E+004,-3.8567556E+001, 1.0148262E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7245298E+003,-2.8217015E+003, 4.1654632E-001, 4.1654632E-001
